,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc
1317,-0.07,0.03,1.05,2.71,-5.46,0.52,1.0527582818482124
1318,-0.06,0.03,1.05,0.24,-4.94,0.49,1.0521406750050109
1319,-0.07,0.02,1.04,-1.86,-4.63,-0.52,1.042544963059148
1320,-0.06,0.02,1.05,-3.54,-4.63,-0.34,1.0519030373565808
1321,-0.06,0.02,1.05,-4.88,-4.36,-0.98,1.0519030373565808
1322,-0.06,0.01,1.05,-5.61,-3.6,-0.61,1.0517604289951206
1323,-0.06,0.01,1.05,-5.85,-3.51,-0.58,1.0517604289951206
1324,-0.07,0.0,1.06,-5.52,-3.38,-0.46,1.0623088063270492
1325,-0.07,-0.01,1.06,-4.66,-3.66,-0.55,1.0623558725775464
1326,-0.07,-0.03,1.06,-3.23,-3.45,-0.37,1.0627323275406655
1327,-0.06,-0.04,1.06,-1.86,-3.05,-0.34,1.0624499988234741
1328,-0.06,-0.04,1.07,0.18,-2.93,-0.12,1.0724271537032248
1329,-0.06,-0.04,1.07,2.07,-3.11,0.49,1.0724271537032248
1330,-0.07,-0.04,1.06,4.18,-3.17,0.88,1.0630616162763098
1331,-0.07,-0.04,1.07,5.76,-3.29,0.98,1.0730330842988953
1332,-0.06,-0.03,1.06,7.13,-3.75,1.01,1.0621205204683695
1333,-0.07,-0.02,1.05,7.32,-3.84,1.16,1.0525207836427746
1334,-0.07,-0.01,1.05,7.74,-4.24,1.37,1.0523782589924593
1335,-0.06,-0.02,1.06,7.44,-3.87,1.16,1.061885116196663
1336,-0.06,-0.02,1.05,7.74,-3.99,0.61,1.0519030373565808
1337,-0.06,-0.01,1.05,7.38,-4.12,0.79,1.0517604289951206
1338,-0.06,-0.01,1.05,6.22,-3.75,0.52,1.0517604289951206
1339,-0.06,0.0,1.04,5.55,-2.65,0.27,1.0417293314484335
1340,-0.05,-0.0,1.05,4.48,-3.38,-0.24,1.0511898020814319
1341,-0.06,-0.0,1.04,3.51,-2.87,-0.64,1.0417293314484335
1342,-0.05,-0.01,1.05,2.87,-2.01,-0.73,1.0512373661547614
1343,-0.05,-0.01,1.05,2.68,-1.68,-0.85,1.0512373661547614
1344,-0.05,-0.02,1.05,2.2,-1.43,-0.79,1.0513800454640558
1345,-0.04,-0.01,1.05,2.16,-0.09,-1.22,1.0508092119885513
1346,-0.04,-0.02,1.05,1.98,0.18,-1.37,1.050951949424901
1347,-0.05,-0.01,1.06,1.4,0.52,-1.43,1.0612257064357233
1348,-0.06,-0.01,1.05,1.49,0.52,-1.8,1.0517604289951206
1349,-0.06,-0.01,1.06,1.22,0.43,-1.92,1.0617438485811916
1350,-0.07,-0.01,1.06,1.28,0.24,-2.1,1.0623558725775464
1351,-0.05,-0.01,1.06,0.82,0.0,-2.38,1.0612257064357233
1352,-0.07,-0.02,1.06,0.58,-0.06,-2.35,1.0624970588194587
1353,-0.06,-0.02,1.07,0.98,-0.43,-2.65,1.0718675291284834
1354,-0.07,-0.02,1.07,1.34,-0.09,-2.62,1.0724737759031686
1355,-0.07,-0.03,1.07,1.55,-0.88,-2.99,1.072706856508338
1356,-0.07,-0.02,1.08,1.83,-1.25,-3.26,1.0824509226750192
1357,-0.07,-0.02,1.07,2.65,-2.1,-3.23,1.0724737759031686
1358,-0.07,-0.01,1.07,2.74,-2.65,-3.48,1.0723339032223125
1359,-0.07,-0.01,1.07,3.45,-3.32,-3.38,1.0723339032223125
1360,-0.07,-0.01,1.06,3.84,-3.6,-3.17,1.0623558725775464
1361,-0.06,-0.01,1.06,4.05,-4.24,-3.11,1.0617438485811916
1362,-0.06,-0.0,1.05,4.24,-3.96,-2.62,1.0517128885774862
1363,-0.05,0.0,1.05,4.39,-4.02,-2.68,1.0511898020814319
1364,-0.06,0.0,1.05,4.12,-3.45,-2.35,1.0517128885774862
1365,-0.05,0.01,1.04,3.87,-3.17,-2.16,1.0412492496996097
1366,-0.05,0.01,1.05,3.48,-1.77,-2.07,1.0512373661547614
1367,-0.05,0.01,1.05,3.48,-1.16,-1.74,1.0512373661547614
1368,-0.05,0.01,1.05,3.11,-0.49,-1.01,1.0512373661547614
1369,-0.05,0.01,1.04,2.8,-0.43,-1.01,1.0412492496996097
1370,-0.03,0.01,1.05,2.38,-0.15,-1.04,1.0504760825454333
1371,-0.05,0.0,1.06,2.53,0.4,-0.98,1.0611785900591852
1372,-0.04,0.0,1.06,2.62,0.76,-0.95,1.0607544484940896
1373,-0.05,-0.0,1.06,2.77,1.19,-0.98,1.0611785900591852
1374,-0.05,-0.0,1.07,3.2,1.52,-0.52,1.071167587261676
1375,-0.06,-0.01,1.07,3.69,1.46,-0.43,1.0717275773255068
1376,-0.06,-0.01,1.07,4.45,1.07,0.06,1.0717275773255068
1377,-0.06,-0.01,1.08,4.91,1.04,-0.21,1.0817116066678771
1378,-0.06,-0.01,1.08,5.46,0.64,0.15,1.0817116066678771
1379,-0.06,-0.02,1.08,6.1,-0.09,0.21,1.0818502669038816
1380,-0.05,-0.02,1.07,6.62,-0.67,0.06,1.071354283138869
1381,-0.05,-0.01,1.08,7.53,-0.64,0.24,1.0812030336620408
1382,-0.05,-0.01,1.07,7.9,-1.46,0.0,1.0712142642814275
1383,-0.05,-0.01,1.08,8.08,-1.8,-0.4,1.0812030336620408
1384,-0.06,-0.0,1.07,9.36,-1.34,-0.03,1.0716809226630846
1385,-0.06,0.01,1.06,8.81,-1.59,0.12,1.0617438485811916
1386,-0.06,0.0,1.05,8.32,-2.26,-0.15,1.0517128885774862
1387,-0.05,-0.0,1.06,8.02,-2.04,-0.3,1.0611785900591852
1388,-0.04,-0.0,1.06,7.41,-2.29,-0.52,1.0607544484940896
1389,-0.04,-0.0,1.06,6.71,-1.52,-0.91,1.0607544484940896
1390,-0.03,0.0,1.06,6.49,-0.82,-1.19,1.0604244433244643
1391,-0.03,-0.0,1.06,5.55,-0.12,-1.95,1.0604244433244643
1392,-0.03,-0.0,1.05,4.7,0.15,-2.26,1.0504284840006957
1393,-0.04,0.01,1.05,3.54,0.55,-3.05,1.0508092119885513
1394,-0.05,0.01,1.05,2.65,1.01,-3.35,1.0512373661547614
1395,-0.04,0.01,1.05,1.25,1.1,-3.26,1.0508092119885513
1396,-0.05,0.02,1.06,0.09,0.91,-3.41,1.0613670430157516
1397,-0.05,0.03,1.06,-0.98,0.76,-3.45,1.0616025621672172
1398,-0.06,0.03,1.05,-2.01,0.18,-3.02,1.0521406750050109
1399,-0.05,0.03,1.05,-3.17,0.49,-3.11,1.051617801294748
1400,-0.05,0.03,1.06,-3.87,0.88,-2.93,1.0616025621672172
1401,-0.05,0.03,1.06,-4.3,1.1,-2.71,1.0616025621672172
1402,-0.05,0.02,1.07,-4.3,1.28,-2.53,1.071354283138869
1403,-0.05,0.02,1.07,-3.6,2.2,-1.83,1.071354283138869
1404,-0.06,0.02,1.07,-2.84,3.2,-1.1,1.0718675291284834
1405,-0.06,0.02,1.08,-2.01,3.08,-0.37,1.0818502669038816
1406,-0.06,0.0,1.09,-0.55,3.23,0.27,1.0916501271011698
1407,-0.07,-0.0,1.09,1.34,2.68,0.58,1.0922453936730518
1408,-0.07,-0.01,1.1,3.63,2.59,1.34,1.1022703842524302
1409,-0.07,-0.01,1.09,5.46,1.86,1.8,1.092291169972549
1410,-0.07,-0.01,1.1,7.47,1.22,2.5,1.1022703842524302
1411,-0.07,-0.0,1.09,9.27,0.4,2.29,1.0922453936730518
1412,-0.07,-0.0,1.09,10.82,-0.34,2.84,1.0922453936730518
1413,-0.07,0.0,1.09,11.8,-1.28,3.14,1.0922453936730518
1414,-0.07,0.01,1.09,12.2,-1.89,3.48,1.092291169972549
1415,-0.07,0.02,1.08,12.68,-2.53,4.51,1.0824509226750192
1416,-0.07,0.03,1.07,12.68,-3.23,4.73,1.072706856508338
1417,-0.05,0.03,1.06,12.16,-3.75,4.82,1.0616025621672172
1418,-0.05,0.04,1.06,10.91,-3.63,4.76,1.0619322012256716
1419,-0.05,0.03,1.04,9.85,-3.26,4.63,1.041633332799983
1420,-0.05,0.03,1.05,9.05,-2.53,4.94,1.051617801294748
1421,-0.05,0.03,1.04,8.02,-1.68,5.34,1.041633332799983
1422,-0.04,0.02,1.04,7.1,-0.64,5.67,1.0409610943738483
1423,-0.04,0.02,1.04,6.31,0.67,6.46,1.0409610943738483
1424,-0.03,0.02,1.04,5.52,1.86,6.55,1.0406248123122954
1425,-0.04,0.02,1.04,4.94,3.26,7.23,1.0409610943738483
1426,-0.04,0.01,1.04,4.91,4.12,7.1,1.0408169867945085
1427,-0.04,0.0,1.05,4.73,5.09,7.41,1.0507616285342742
1428,-0.05,0.01,1.06,4.54,6.34,7.44,1.0612257064357233
1429,-0.06,0.01,1.06,4.42,6.83,7.74,1.0617438485811916
1430,-0.08,0.01,1.07,4.73,6.49,7.77,1.0730330842988953
1431,-0.07,0.01,1.08,4.82,6.74,8.08,1.0823123393919152
1432,-0.07,0.01,1.08,4.97,6.52,7.96,1.0823123393919152
1433,-0.08,-0.01,1.09,5.34,6.52,7.99,1.092977584399607
1434,-0.06,-0.01,1.1,5.4,6.25,7.35,1.101680534456337
1435,-0.05,-0.03,1.12,5.91,5.95,6.28,1.1215168300119265
1436,-0.05,-0.03,1.12,7.29,5.21,5.24,1.1215168300119265
1437,-0.06,-0.02,1.13,8.02,4.91,4.15,1.1317685275708986
1438,-0.07,-0.02,1.14,8.48,3.51,2.87,1.142322196230118
1439,-0.09,-0.01,1.14,9.02,2.23,2.16,1.1435908359199105
1440,-0.08,0.0,1.14,8.14,0.88,1.28,1.1428035701729322
1441,-0.08,0.01,1.13,7.23,-1.49,0.34,1.1328724553099523
1442,-0.09,0.02,1.13,5.85,-3.32,-0.18,1.1337548235840056
1443,-0.08,0.03,1.12,4.45,-4.76,-1.07,1.1232542009714455
1444,-0.07,0.03,1.11,2.96,-5.98,-1.46,1.1126095451684748
1445,-0.07,0.04,1.11,1.59,-6.37,-2.04,1.112924076476019
1446,-0.06,0.04,1.09,0.52,-7.07,-2.2,1.092382716816776
1447,-0.06,0.03,1.09,-0.18,-7.65,-2.07,1.0920622692868756
1448,-0.06,0.02,1.08,-0.46,-7.41,-1.86,1.0818502669038816
1449,-0.05,0.03,1.07,-0.95,-7.1,-1.86,1.0715876072445034
1450,-0.05,0.03,1.06,-0.55,-5.58,-1.43,1.0616025621672172
1451,-0.04,0.02,1.06,0.43,-4.91,-1.01,1.0609429767899876
1452,-0.04,0.01,1.07,0.95,-3.11,-0.76,1.0707940978544848
1453,-0.03,0.01,1.06,1.83,-0.95,-0.52,1.0604715932074749
1454,-0.04,0.01,1.06,2.5,-0.18,-0.06,1.060801583709225
1455,-0.04,0.02,1.07,2.87,0.64,0.21,1.0709341716464182
1456,-0.05,0.02,1.06,3.6,2.04,0.4,1.0613670430157516
1457,-0.05,0.02,1.07,4.24,2.8,0.52,1.071354283138869
1458,-0.06,0.02,1.07,4.15,3.66,0.98,1.0718675291284834
1459,-0.06,0.02,1.07,4.12,3.84,1.04,1.0718675291284834
1460,-0.06,0.02,1.08,4.18,3.72,0.95,1.0818502669038816
1461,-0.06,0.02,1.08,3.96,3.66,1.28,1.0818502669038816
1462,-0.07,0.03,1.08,4.18,3.45,1.01,1.0826818553942799
1463,-0.07,0.03,1.08,4.12,2.93,1.37,1.0826818553942799
1464,-0.07,0.01,1.1,4.15,2.35,1.34,1.1022703842524302
1465,-0.05,0.01,1.09,4.3,1.95,1.22,1.0911920087683928
1466,-0.07,0.01,1.1,4.15,2.01,1.04,1.1022703842524302
1467,-0.05,0.01,1.11,3.96,2.13,0.73,1.1111705539655017
1468,-0.07,0.01,1.1,3.75,1.22,0.49,1.1022703842524302
1469,-0.06,0.01,1.11,3.45,0.24,0.4,1.1116654172906524
1470,-0.08,0.01,1.11,3.75,-0.09,-0.21,1.112924076476019
1471,-0.09,0.01,1.11,3.54,-1.52,-0.21,1.113687568396092
1472,-0.07,0.01,1.11,3.38,-2.71,-0.88,1.1122499719037984
1473,-0.07,0.01,1.11,2.9,-3.17,-1.28,1.1122499719037984
1474,-0.07,0.01,1.11,3.14,-3.41,-1.86,1.1122499719037984
1475,-0.07,0.01,1.1,2.93,-3.9,-1.8,1.1022703842524302
1476,-0.06,0.01,1.1,3.54,-4.66,-2.1,1.101680534456337
1477,-0.07,0.02,1.1,3.57,-4.97,-2.04,1.1024064586167845
1478,-0.07,0.03,1.09,3.84,-5.03,-2.13,1.092657311328671
1479,-0.06,0.03,1.08,3.9,-5.37,-1.74,1.082081327812286
1480,-0.06,0.03,1.08,4.54,-5.34,-1.46,1.082081327812286
1481,-0.06,0.02,1.07,4.94,-4.66,-0.98,1.0718675291284834
1482,-0.06,0.02,1.06,5.27,-4.82,-0.61,1.061885116196663
1483,-0.05,0.02,1.06,5.67,-4.12,-0.7,1.0613670430157516
1484,-0.05,0.02,1.06,6.04,-3.35,-0.37,1.0613670430157516
1485,-0.05,0.03,1.05,6.31,-2.04,-0.55,1.051617801294748
1486,-0.04,0.04,1.05,6.43,-1.65,0.09,1.05152270541344
1487,-0.04,0.04,1.04,6.01,-0.73,-0.12,1.041537325303323
1488,-0.04,0.04,1.03,5.79,-0.06,0.06,1.0315522284402279
1489,-0.05,0.04,1.04,5.34,0.85,0.15,1.0419692893746917
1490,-0.05,0.04,1.04,4.82,1.89,0.46,1.0419692893746917
1491,-0.05,0.04,1.04,3.9,2.13,0.67,1.0419692893746917
1492,-0.05,0.04,1.04,3.32,2.62,1.4,1.0419692893746917
1493,-0.06,0.03,1.06,2.93,3.45,1.86,1.0621205204683695
1494,-0.05,0.02,1.06,2.32,3.35,2.29,1.0613670430157516
1495,-0.05,0.01,1.08,2.2,3.54,2.13,1.0812030336620408
1496,-0.06,0.01,1.09,1.95,3.63,2.1,1.0916959283610066
1497,-0.06,0.01,1.09,1.86,3.17,1.74,1.0916959283610066
1498,-0.06,-0.01,1.1,1.92,2.68,1.19,1.101680534456337
